direction	ontology	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
down	BP	GO:0009261	ribonucleotide catabolic process	26/1742	135/15715	0.192592592592593	1.73742399115533	3.03824673951054	0.00344136096897437	0.024527437754451	0.0185594166179568	PDE2A/PFKFB1/GPD1/MLXIPL/PFKFB3/KAT2B/PDE7B/PGM1/IGF1/ZBTB20/PPARA/HTR2A/DPYD/ALDOC/PDE1A/NT5E/PDE8B/SLC4A1/DPYS/ACTN3/GCK/GDA/SLC4A4/NT5C1A/PRKAG3/TRIM63	26
down	BP	GO:1902893	regulation of miRNA transcription	17/1742	76/15715	0.223684210526316	2.0179089370959	3.14075351113817	0.00345755125916982	0.0246111960617415	0.0186227948369041	PPARG/KLF4/ATOH8/NR3C1/FGF2/EGR1/TEAD1/FOS/MYOCD/PPARA/IL6/BMP2/JUN/NFIB/NGFR/EGFR/TWIST1	17
down	BP	GO:1905953	negative regulation of lipid localization	12/1742	46/15715	0.260869565217391	2.35336694454151	3.2456109549615	0.00353794648506711	0.0251511708457655	0.0190313828467982	PPARG/LEP/PNPLA2/CES1/CRY2/PLA2R1/ABCA1/PPARA/IL6/ACSL4/IRS2/EGF	12
down	BP	GO:0051347	positive regulation of transferase activity	43/1742	256/15715	0.16796875	1.51528639853617	2.93494916408478	0.00357266791461101	0.0253654847458618	0.019193549845191	MMD/DDR2/CDC14B/GHR/ADRB2/LEP/FGF1/ADIPOQ/ITGB1BP1/FGF2/ANGPT1/SNCA/CAMK1/ARRDC3/RGCC/DAB2IP/TLR4/CD200/IGF1/PDGFA/PROX1/RELN/SASH1/CCN1/NEDD9/GPRC5B/ELANE/NRG1/ARRDC4/MAP3K5/TLR3/ADRA2A/CCND2/TENM1/EDN1/EGFR/CHRNA7/CRIPTO/ADRA2B/EDN3/IL34/NTRK3/TNFSF11	43
down	BP	GO:0001823	mesonephros development	21/1742	102/15715	0.205882352941176	1.85731410819207	3.06704040149119	0.00360984420836809	0.0255966574621497	0.0193684735691953	CAT/PKD2/FGF1/FGF2/SPRY1/ZBTB16/BMP2/GPC3/SLIT2/PTCH1/TCF21/SFRP1/BMPER/LGR4/WNT9B/OSR1/RARB/CITED1/SIM1/WNT11/AGTR2	21
down	BP	GO:0000271	polysaccharide biosynthetic process	15/1742	64/15715	0.234375	2.11435311423651	3.15401963457503	0.00365925263694832	0.0258828516410383	0.0195850309223442	SORBS1/GYG2/HAS3/GYS2/UGP2/GBE1/EPM2A/PER2/IGF1/IRS2/PPP1R3G/HAS1/EGF/GCK/PRKAG3	15
down	BP	GO:0046324	regulation of D-glucose import	13/1742	52/15715	0.25	2.25530998851894	3.20138423968208	0.00365954115177169	0.0258828516410383	0.0195850309223442	SORBS1/RHOQ/KLF15/LEP/PID1/ADIPOQ/IGF1/PIK3R1/SLC25A27/GPC3/IRS2/ITLN1/CLTCL1	13
down	BP	GO:0038066	p38MAPK cascade	14/1742	58/15715	0.241379310344828	2.17754067857001	3.17218319541653	0.00369289927745393	0.0260558620949216	0.0197159444374462	LEP/MAP3K20/PER1/ZFP36/DAB2IP/DUSP1/CAV3/BMP2/SASH1/MAP3K5/MAP2K6/HGF/KCNJ8/HAND2	14
down	BP	GO:0010765	positive regulation of sodium ion transport	10/1742	35/15715	0.285714285714286	2.57749712973594	3.2987711744829	0.00370279879725847	0.0260558620949216	0.0197159444374462	FXYD1/DMD/SCN4B/SCN2B/SCN5A/SCN3B/ATP1B2/TESC/NOS1/FXYD2	10
down	BP	GO:0034367	protein-containing complex remodeling	10/1742	35/15715	0.285714285714286	2.57749712973594	3.2987711744829	0.00370279879725847	0.0260558620949216	0.0197159444374462	LPL/APOB/CETP/ABCA5/PCSK5/PLTP/PLA2G5/LIPC/MPO/PLA2G2A	10
down	BP	GO:0070306	lens fiber cell differentiation	10/1742	35/15715	0.285714285714286	2.57749712973594	3.2987711744829	0.00370279879725847	0.0260558620949216	0.0197159444374462	SPRY2/TMOD1/CDKN1C/FGF2/SPRY1/VIM/MAF/PROX1/EPHA2/PLAAT3	10
down	BP	GO:0005976	polysaccharide metabolic process	22/1742	109/15715	0.201834862385321	1.82080072467584	3.03618198511682	0.00378856620061691	0.0264971544155195	0.0200498614209597	SORBS1/GYG2/PYGM/LEPR/STBD1/GABARAPL1/HAS3/PPP1R1A/GYS2/UGP2/GBE1/EPM2A/PER2/CHST7/IGF1/IRS2/PPP1R3G/HAS1/PYGL/EGF/GCK/PRKAG3	22
down	BP	GO:0007567	parturition	6/1742	15/15715	0.4	3.60849598163031	3.5686881237044	0.00379446386315531	0.0264971544155195	0.0200498614209597	OXTR/MAFF/CYP1A1/NODAL/PTGFR/EDN1	6
down	BP	GO:0032230	positive regulation of synaptic transmission, GABAergic	6/1742	15/15715	0.4	3.60849598163031	3.5686881237044	0.00379446386315531	0.0264971544155195	0.0200498614209597	ADRA1A/OXTR/TACR1/NLGN1/HAP1/NRXN1	6
down	BP	GO:0032352	positive regulation of hormone metabolic process	6/1742	15/15715	0.4	3.60849598163031	3.5686881237044	0.00379446386315531	0.0264971544155195	0.0200498614209597	EGR1/SLCO1C1/LHCGR/BMP6/DAB2/ADM	6
down	BP	GO:0034374	low-density lipoprotein particle remodeling	6/1742	15/15715	0.4	3.60849598163031	3.5686881237044	0.00379446386315531	0.0264971544155195	0.0200498614209597	APOB/CETP/PLA2G5/LIPC/MPO/PLA2G2A	6
down	BP	GO:2001028	positive regulation of endothelial cell chemotaxis	6/1742	15/15715	0.4	3.60849598163031	3.5686881237044	0.00379446386315531	0.0264971544155195	0.0200498614209597	FGF2/PRKD1/KDR/SEMA5A/MET/FGF16	6
down	BP	GO:0035023	regulation of Rho protein signal transduction	18/1742	83/15715	0.216867469879518	1.95641348401643	3.08460873161063	0.00380373938949567	0.0264971544155195	0.0200498614209597	ARHGAP20/FERMT2/DOCK11/MYOC/KANK1/DLC1/TEK/KANK2/ABCA1/STARD8/NRP1/BCL6/RASIP1/EPS8/ARHGEF28/ABRA/MET/ARHGAP42	18
down	BP	GO:0044042	glucan metabolic process	18/1742	83/15715	0.216867469879518	1.95641348401643	3.08460873161063	0.00380373938949567	0.0264971544155195	0.0200498614209597	SORBS1/GYG2/PYGM/LEPR/STBD1/GABARAPL1/PPP1R1A/GYS2/UGP2/GBE1/EPM2A/PER2/IGF1/IRS2/PPP1R3G/PYGL/GCK/PRKAG3	18
down	BP	GO:0050848	regulation of calcium-mediated signaling	20/1742	96/15715	0.208333333333333	1.87942499043245	3.05161982038987	0.00385688577963145	0.0268336658068461	0.0203044927921957	NMUR1/AKAP6/LHCGR/CDH13/TMEM100/NFAT5/IGF1/BST1/PRNP/ATP2B4/RCAN1/PDGFRA/MYOZ2/RGN/SLC24A4/EDN1/MYH7B/CALCR/ACTN3/NEGR1	20
down	BP	GO:0007612	learning	29/1742	157/15715	0.184713375796178	1.6663436857847	2.96274210550535	0.00393855957313942	0.0273675599411755	0.020708479697314	PRKAR2B/ATP1A2/EPM2A/PDE1B/PRKN/KIT/CLDN5/SHANK3/FOS/RAPGEF3/MEIS2/TACR1/HTR2A/PAK5/NTRK2/RELN/ADGRB3/PTN/NPAS4/PLN/PDE8B/JPH4/SLC8A3/PTGS2/DRD2/NLGN4X/NRXN1/B3GAT1/ARC	29
down	BP	GO:0061614	miRNA transcription	17/1742	77/15715	0.220779220779221	1.99170232752322	3.08005669667997	0.00398905921432325	0.0276837713935199	0.0209477505148442	PPARG/KLF4/ATOH8/NR3C1/FGF2/EGR1/TEAD1/FOS/MYOCD/PPARA/IL6/BMP2/JUN/NFIB/NGFR/EGFR/TWIST1	17
down	BP	GO:0045777	positive regulation of blood pressure	9/1742	30/15715	0.3	2.70637198622273	3.30304658351653	0.0040566217651277	0.0280823566637117	0.0212493519361312	ADRA1A/OXTR/SPX/AVPR2/AVPR1A/TACR1/ADRA2B/ADRB1/CNR1	9
down	BP	GO:0086011	membrane repolarization during action potential	9/1742	30/15715	0.3	2.70637198622273	3.30304658351653	0.0040566217651277	0.0280823566637117	0.0212493519361312	CAV1/KCNIP2/KCNE1/CACNA2D1/SCN2B/KCNJ2/KCNA1/KCNJ8/NOS1	9
down	BP	GO:0046676	negative regulation of insulin secretion	11/1742	41/15715	0.268292682926829	2.4203326706057	3.21524968382859	0.00407094281069485	0.028146356465465	0.021297779293122	ACVR1C/FOXO1/HADH/PRKN/KCNB1/CCN3/SFRP1/PDE8B/ADRA2A/DRD2/FAM3D	11
down	BP	GO:0009755	hormone-mediated signaling pathway	36/1742	207/15715	0.173913043478261	1.568911296361	2.90920586218062	0.00409982953237582	0.0283107780286724	0.021422193768172	CRHBP/PPARG/ACSL1/GHR/PLPP1/ESR2/NR3C1/CRY2/ALDH1A2/PER1/NR3C2/CALCOCO1/RHOXF1/LHCGR/RXRG/KANK2/AKR1C3/ZNF366/CYP26B1/PPARA/THRB/NR5A2/CRHR2/TP63/KLF2/SSTR1/NR4A3/DHRS3/DAB2/TCF21/NODAL/SFRP1/PPARGC1B/RARB/TSHR/LMO3	36
down	BP	GO:0043586	tongue development	7/1742	20/15715	0.35	3.15743398392652	3.40874468266327	0.00426990422295572	0.0290796282854293	0.0220039672242838	WDPCP/KIT/CYP26B1/NTF4/EGFR/HAND2/WNT10B	7
down	BP	GO:2001044	regulation of integrin-mediated signaling pathway	7/1742	20/15715	0.35	3.15743398392652	3.40874468266327	0.00426990422295572	0.0290796282854293	0.0220039672242838	LIMS2/ITGB1BP1/PRKD1/BST1/LAMC1/LAMA2/LAMA1	7
down	BP	GO:1902305	regulation of sodium ion transmembrane transport	12/1742	47/15715	0.25531914893617	2.3032953074236	3.15942171891788	0.00428100955793124	0.0290796282854293	0.0220039672242838	FXYD1/DMD/SCN4B/UTRN/CAV3/SCN5A/ATP2B4/ATP1B2/TESC/OSR1/NOS1/FXYD2	12
down	BP	GO:0003094	glomerular filtration	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	CD34/MCAM/ADGRF5/CORO2B/AQP1/KIRREL1/EDN1/JCHAIN	8
down	BP	GO:0030813	positive regulation of nucleotide catabolic process	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	PFKFB1/GPD1/MLXIPL/KAT2B/IGF1/ZBTB20/HTR2A/SLC4A4	8
down	BP	GO:0033123	positive regulation of purine nucleotide catabolic process	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	PFKFB1/GPD1/MLXIPL/KAT2B/IGF1/ZBTB20/HTR2A/SLC4A4	8
down	BP	GO:0045821	positive regulation of glycolytic process	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	PFKFB1/GPD1/MLXIPL/KAT2B/IGF1/ZBTB20/HTR2A/SLC4A4	8
down	BP	GO:0050482	arachidonate secretion	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	ANXA1/PLA2R1/LHCGR/NMB/PLA2G5/PLA2G4A/DRD2/PLA2G2A	8
down	BP	GO:0120255	olefinic compound biosynthetic process	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	EGR1/AKR1C3/BMP2/BMP6/DAB2/DKK3/ADM/BMP5	8
down	BP	GO:1900746	regulation of vascular endothelial growth factor signaling pathway	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	TNXB/SPRY2/DAB2IP/DCN/ADGRA2/CCBE1/SEMA6A/ADAMTS3	8
down	BP	GO:1903963	arachidonate transport	8/1742	25/15715	0.32	2.88679678530425	3.33354467977679	0.00428877058240312	0.0290796282854293	0.0220039672242838	ANXA1/PLA2R1/LHCGR/NMB/PLA2G5/PLA2G4A/DRD2/PLA2G2A	8
down	BP	GO:0002687	positive regulation of leukocyte migration	28/1742	151/15715	0.185430463576159	1.67281270671604	2.93322020386256	0.00431047117386217	0.0290796282854293	0.0220039672242838	LYVE1/VEGFD/ANO6/JAM2/CXCL12/PDGFD/P2RY12/CX3CL1/PIK3R1/TACR1/CXCR2/CD99L2/IL6/JAM3/XG/NEDD9/PTN/RARRES2/CCL21/SELP/EDN1/SELE/MSTN/CCL24/DEFB124/EDN3/CX3CR1/IL34	28
down	BP	GO:0001660	fever generation	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	EDNRB/PTGER3/PTGS2/CNR1/TNFSF11	5
down	BP	GO:0010764	negative regulation of fibroblast migration	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	ITGB1BP1/FGF2/ZEB2/CYGB/HAS1	5
down	BP	GO:0021604	cranial nerve structural organization	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	PLXNA4/KCNA2/EGR2/NRP1/SEMA3A	5
down	BP	GO:0048251	elastic fiber assembly	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	TNXB/MYH11/LTBP4/MFAP4/FBLN5	5
down	BP	GO:0060732	positive regulation of inositol phosphate biosynthetic process	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	SNCA/ADCYAP1R1/LHCGR/PTH1R/MAS1	5
down	BP	GO:0071107	response to parathyroid hormone	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	KAT2B/MEF2C/FOS/WNT10B/CITED1	5
down	BP	GO:0086070	SA node cell to atrial cardiac muscle cell communication	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	ANK2/SCN5A/SCN3B/TBX18/CACNA1G	5
down	BP	GO:0098870	action potential propagation	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	ATP1A2/SCN9A/CLDN19/NTRK2/CLCN1	5
down	BP	GO:0110011	regulation of basement membrane organization	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	PHLDB1/LAMC1/LAMA2/PHLDB2/LAMA1	5
down	BP	GO:1902667	regulation of axon guidance	5/1742	11/15715	0.454545454545455	4.10056361548899	3.63207213997017	0.00432654523633529	0.0290796282854293	0.0220039672242838	NOVA2/MYCBP2/ROBO3/SLIT2/FEZF2	5
down	BP	GO:0001657	ureteric bud development	20/1742	97/15715	0.206185567010309	1.86004947506717	2.99998589782726	0.0043643572099388	0.0292438865804583	0.0221282581576018	CAT/PKD2/FGF1/FGF2/SPRY1/BMP2/GPC3/SLIT2/PTCH1/TCF21/SFRP1/BMPER/LGR4/WNT9B/OSR1/RARB/CITED1/SIM1/WNT11/AGTR2	20
down	BP	GO:0006584	catecholamine metabolic process	13/1742	53/15715	0.245283018867925	2.21275696986764	3.12255951361561	0.0043668057869467	0.0292438865804583	0.0221282581576018	NPR1/EPAS1/ALDH2/AOC2/KL/MAOA/SNCA/PDE1B/PRKN/RNF180/HAND2/SNCAIP/DRD2	13
down	BP	GO:0009712	catechol-containing compound metabolic process	13/1742	53/15715	0.245283018867925	2.21275696986764	3.12255951361561	0.0043668057869467	0.0292438865804583	0.0221282581576018	NPR1/EPAS1/ALDH2/AOC2/KL/MAOA/SNCA/PDE1B/PRKN/RNF180/HAND2/SNCAIP/DRD2	13
down	BP	GO:0046486	glycerolipid metabolic process	59/1742	379/15715	0.155672823218997	1.40436189258699	2.81356139142125	0.00441045635497579	0.0295005795999286	0.0223224925794343	GPAM/CAV1/CAT/LIPE/LPL/TNXB/APOB/ACSL1/GPD1/GPIHBP1/DGAT2/PGAP4/ENPP2/PNPLA2/CIDEC/PIGF/GPLD1/PCK1/MGLL/BMX/CETP/HYCC1/AGPAT2/TTC7B/CAV3/INPP1/PIK3R1/AADAC/LPCAT2/ABHD6/PDGFA/HTR2A/GPAT3/AGMO/PIK3C2G/PEMT/THRSP/RGN/PLCL2/PLAAT3/PIP4P2/PLAAT5/PLD1/PLA2G5/ENPP6/LPIN1/MOGAT1/PLCH2/C3/DGKI/PLA2G4A/LIPC/CPS1/PIP5K1B/DGKB/PTPRQ/GAL3ST1/PLA2G2A/IP6K3	59
down	BP	GO:0051962	positive regulation of nervous system development	45/1742	274/15715	0.164233576642336	1.48159050340661	2.83947536094219	0.004504486612131	0.0300932268244174	0.0227709367608804	ASPA/FZD4/OXTR/MME/LRRTM2/FGF2/CXCL12/KIT/QKI/SHANK3/EGR2/CX3CL1/IL33/NRP1/BIN1/IL6/LRRN3/FLRT2/EPHB1/BMP2/NTRK2/SLIT2/RELN/SEMA5A/SERPINF1/ADGRB3/PTN/MAP1B/ID4/ETV5/DCT/NLGN1/EGFR/HAP1/ST8SIA2/SLITRK2/ISLR2/RNF112/CX3CR1/DRD2/IL34/NRXN1/SOX10/PTPRZ1/CBLN1	45
down	BP	GO:0009062	fatty acid catabolic process	21/1742	104/15715	0.201923076923077	1.82159652918838	2.96812730318876	0.00458200860803778	0.0305008856321362	0.0230794039447003	ACACB/ABCD2/LEP/HADH/PCK1/ADIPOQ/MLYCD/ACAD11/ACAA2/NUDT7/PCCA/PPARA/ACADL/ECHDC1/ACADS/EHHADH/IRS2/LPIN1/ABCB11/TWIST1/CNR1	21
down	BP	GO:0043405	regulation of MAP kinase activity	21/1742	104/15715	0.201923076923077	1.82159652918838	2.96812730318876	0.00458200860803778	0.0305008856321362	0.0230794039447003	GHR/FGF1/ADIPOQ/FGF2/DAB2IP/DUSP1/TLR4/PDGFA/RGS2/SASH1/ELANE/MAP3K5/ADRA2A/TENM1/EDN1/CRIPTO/IRAK3/EDN3/IL34/NTRK3/TNFSF11	21
down	BP	GO:0046031	ADP metabolic process	21/1742	104/15715	0.201923076923077	1.82159652918838	2.96812730318876	0.00458200860803778	0.0305008856321362	0.0230794039447003	PFKFB1/GPD1/MLXIPL/PFKFB3/KAT2B/AK3/PGM1/IGF1/ZBTB20/PPARA/HTR2A/ALDOC/AK5/NT5E/SLC4A1/AK4/ACTN3/GCK/SLC4A4/PRKAG3/TRIM63	21
down	BP	GO:0071398	cellular response to fatty acid	10/1742	36/15715	0.277777777777778	2.50589998724327	3.19382282392349	0.00462669285989789	0.0307245651594417	0.0232486577239874	LPL/PDK4/DGAT2/PID1/AKR1C3/AKR1C1/FFAR3/AKR1C2/EDN1/CPS1	10
down	BP	GO:1903580	positive regulation of ATP metabolic process	10/1742	36/15715	0.277777777777778	2.50589998724327	3.19382282392349	0.00462669285989789	0.0307245651594417	0.0232486577239874	PFKFB1/GPD1/MLXIPL/PID1/KAT2B/IGF1/ZBTB20/PPARA/HTR2A/SLC4A4	10
down	BP	GO:0031214	biomineral tissue development	31/1742	173/15715	0.179190751445087	1.61652276633728	2.87899783232681	0.00471185851008704	0.031252697892862	0.0236482850934361	CLEC3B/DDR2/ANO6/ADRB2/LEP/S1PR1/KL/ITGB1BP1/KLF10/MEF2C/IGF1/PKDCC/PPARA/PTH1R/BMP2/GPC3/BMP6/CCN1/GPM6B/PTN/WLS/ENAM/SLC24A4/LGR4/OSR1/TWIST1/WNT10B/ALPL/ACTN3/PTGS2/WNT11	31
down	BP	GO:0007272	ensheathment of neurons	29/1742	159/15715	0.182389937106918	1.6453833878503	2.88795217936582	0.00474507914966003	0.0313979282635619	0.0237581779808377	ASPA/ABCD2/MYOC/LGI4/JAM2/ANK2/HYCC1/WASF3/QKI/CLDN5/CLDN11/EGR2/ARHGEF10/NTRK2/JAM3/B4GALT6/GPM6B/PRX/PTN/SCN2A/SH3TC2/ID4/LPIN1/TPPP/RARB/SLC8A3/GAL3ST1/SOX10/PTPRZ1	29
down	BP	GO:0008366	axon ensheathment	29/1742	159/15715	0.182389937106918	1.6453833878503	2.88795217936582	0.00474507914966003	0.0313979282635619	0.0237581779808377	ASPA/ABCD2/MYOC/LGI4/JAM2/ANK2/HYCC1/WASF3/QKI/CLDN5/CLDN11/EGR2/ARHGEF10/NTRK2/JAM3/B4GALT6/GPM6B/PRX/PTN/SCN2A/SH3TC2/ID4/LPIN1/TPPP/RARB/SLC8A3/GAL3ST1/SOX10/PTPRZ1	29
down	BP	GO:0099565	chemical synaptic transmission, postsynaptic	22/1742	111/15715	0.198198198198198	1.78799350441141	2.94163494665355	0.00476134431610133	0.0314680026612418	0.0238112018618404	ADRB2/SNCA/SYNE1/MEF2C/SHANK3/GRIN2B/RELN/SLC1A7/P2RX6/MET/NPAS4/NLGN1/CHRNA7/SLC8A3/DRD2/NLGN4X/NRXN1/CBLN1/CHRNA2/CHRNG/GLRA3/CHRND	22
down	BP	GO:1903532	positive regulation of secretion by cell	47/1742	290/15715	0.162068965517241	1.46206302703987	2.80420817927897	0.0048599510711958	0.0320814627259294	0.0242753946989805	MYOM1/PPARG/HCAR2/OXTR/RBP4/LEP/NNAT/MICU3/GPLD1/FFAR4/SNCA/CXCL12/RGCC/TLR4/IGF1/KCNB1/NMB/AVPR1A/PRKD1/TACR1/C1QTNF1/TCF7L2/BMP2/STXBP1/BMP6/ACSL4/GALR1/ECRG4/DAB2/IRS2/WLS/NLGN1/MAP2K6/EDN1/EGFR/TTN/DOC2B/PRKCA/PLA2G4A/RASL10B/MYRIP/EDN3/ANKRD1/DRD2/GCK/IL13/TNFSF11	47
down	BP	GO:0072163	mesonephric epithelium development	20/1742	98/15715	0.204081632653061	1.84106937838281	2.94895859186238	0.00492586154793835	0.0324393138756748	0.0245461734342821	CAT/PKD2/FGF1/FGF2/SPRY1/BMP2/GPC3/SLIT2/PTCH1/TCF21/SFRP1/BMPER/LGR4/WNT9B/OSR1/RARB/CITED1/SIM1/WNT11/AGTR2	20
down	BP	GO:0072164	mesonephric tubule development	20/1742	98/15715	0.204081632653061	1.84106937838281	2.94895859186238	0.00492586154793835	0.0324393138756748	0.0245461734342821	CAT/PKD2/FGF1/FGF2/SPRY1/BMP2/GPC3/SLIT2/PTCH1/TCF21/SFRP1/BMPER/LGR4/WNT9B/OSR1/RARB/CITED1/SIM1/WNT11/AGTR2	20
down	BP	GO:0015872	dopamine transport	11/1742	42/15715	0.261904761904762	2.36270570225794	3.12229024256979	0.00497368045904935	0.0327153714655144	0.0247550606352884	SLC29A4/SNCA/CXCL12/PRKN/SLC22A3/KCNA2/HTR2A/SNCG/DRD2/CNR1/SLC6A2	11
down	BP	GO:0046503	glycerolipid catabolic process	15/1742	66/15715	0.227272727272727	2.05028180774449	3.01895844896966	0.004983784544242	0.0327429920590306	0.0247759605803799	LIPE/LPL/APOB/GPIHBP1/ENPP2/PNPLA2/GPLD1/MGLL/AADAC/ABHD6/PLA2G5/ENPP6/PLA2G4A/LIPC/CPS1	15
down	BP	GO:1904950	negative regulation of establishment of protein localization	24/1742	125/15715	0.192	1.73207807118255	2.90142913150614	0.00501730730273927	0.0329242236611707	0.024913094872275	ACVR1C/FOXO1/CD36/CORO2B/CABP1/HADH/ADIPOQ/ITGB1BP1/ANGPT1/KCNE1/PRKN/MDFIC/PPM1F/CD200/KCNB1/PKDCC/CCN3/SFRP1/DMTN/PDE8B/ADRA2A/DRD2/APOD/FAM3D	24
down	BP	GO:0045785	positive regulation of cell adhesion	72/1742	482/15715	0.149377593360996	1.3475711134719	2.73651034004835	0.00510839338388105	0.0334823183376128	0.0253353938386834	GPAM/CAV1/PLPP3/FERMT2/TGFBR2/ECM2/MYOC/CD36/LEP/ANXA1/LIMS2/PCK1/STAT5B/EGFLAM/MMRN1/ITGB1BP1/ANGPT1/TEK/CXCL12/UTRN/CD209/P2RY12/CDH13/VSIR/NFAT5/CX3CL1/SAA1/PPM1F/VIT/IGF1/NRP1/ABI3BP/ZBTB16/CCDC80/BCL6/LAMC1/EMILIN2/IL6/LAMA2/HTR2A/KDR/CCL28/CCN1/APBB1IP/EGR3/NR4A3/NEDD9/EPB41L4B/SIRPA/DAB2/NODAL/HYAL1/ELANE/NRG1/DPP4/SFRP1/EGFL6/CCL21/SPTA1/FBLN2/SELP/MAP3K8/CTSG/PRKCA/CCL2/SELE/NDNF/EFNB3/LAMA1/WNT10B/CR1/TNFSF11	72
down	BP	GO:0008038	neuron recognition	12/1742	48/15715	0.25	2.25530998851894	3.07539781671018	0.00514400387073847	0.0335660884113891	0.0253987809610929	ROBO4/NDN/ROBO3/NEXN/NRP1/SEMA5A/EFNB3/CNTN6/CRTAC1/FEZF2/CNR1/MYPN	12
down	BP	GO:0061756	leukocyte adhesion to vascular endothelial cell	12/1742	48/15715	0.25	2.25530998851894	3.07539781671018	0.00514400387073847	0.0335660884113891	0.0253987809610929	KLF4/LEP/JAM2/CXCL12/NFAT5/IL6/CCL28/ELANE/CCL21/SELP/SELE/CX3CR1	12
down	BP	GO:0015833	peptide transport	45/1742	276/15715	0.16304347826087	1.47085434033844	2.78646861462102	0.00516080277176205	0.0335660884113891	0.0253987809610929	ACVR1C/CRHBP/FOXO1/RBP4/LEP/HADH/NNAT/GPLD1/AQP1/FFAR4/PRKN/CD209/PER2/VIP/RAPGEF3/KCNB1/ABCA1/PRKD1/IL6/FFAR3/TCF7L2/ACSL4/ECRG4/IRS2/CCN3/SFRP1/PDE8B/ADRA2A/EDN1/EGFR/DOC2B/MGST1/CLEC4M/PRKCA/RASL10B/MYRIP/EDN3/SLC15A5/ADCY5/EPHA5/DRD2/GCK/CNR1/FAM3D/TNFSF11	45
down	BP	GO:0051491	positive regulation of filopodium assembly	9/1742	31/15715	0.290322580645161	2.61906966408652	3.18596195918309	0.00516354795580071	0.0335660884113891	0.0253987809610929	RHOQ/DOCK11/PIK3R1/NRP1/PALM/CCL21/NLGN1/TENM2/TENM1	9
down	BP	GO:0150117	positive regulation of cell-substrate junction organization	9/1742	31/15715	0.290322580645161	2.61906966408652	3.18596195918309	0.00516354795580071	0.0335660884113891	0.0253987809610929	FERMT2/MYOC/ITGB1BP1/TEK/PPM1F/PIK3R1/NRP1/KDR/SFRP1	9
down	BP	GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	9/1742	31/15715	0.290322580645161	2.61906966408652	3.18596195918309	0.00516354795580071	0.0335660884113891	0.0253987809610929	KLF4/CXCL12/NFAT5/IL6/CCL28/ELANE/CCL21/SELP/SELE	9
down	BP	GO:2000191	regulation of fatty acid transport	9/1742	31/15715	0.290322580645161	2.61906966408652	3.18596195918309	0.00516354795580071	0.0335660884113891	0.0253987809610929	ACSL1/PLA2R1/PPARA/ACSL4/IRS2/MAP2K6/EDN1/PLA2G4A/TNFSF11	9
down	BP	GO:0006694	steroid biosynthetic process	28/1742	153/15715	0.183006535947712	1.65094587394851	2.85680441712241	0.00520317198665674	0.0337840616698028	0.0255637169219941	GPR146/APOB/GNAI1/CYP3A7/LEP/NR3C1/CES1/FGF1/EGR1/QKI/LHCGR/ACAA2/AKR1C3/CYP3A4/HSD17B11/FAXDC2/PROX1/BMP2/BMP6/CYP1A1/DAB2/DKK3/CYP11A1/CYP21A2/PDE8B/ADM/CH25H/BMP5	28
